ID          SKU         ModelID     category             title                           brand       releaseDate  URL                                                                                            
828498      942611      PAL154      Movies & TV Shows    Belier Family- The              MADMAN      2016-06-08   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/belier-family-th
831065      950615      DAVID3482   Movies & TV Shows    Courted                         UMBRELLA    2016-06-01   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/courted/950615/ 
828477      942671      MMA9143     Movies & TV Shows    Tehran Taxi                     MADMAN      2016-05-18   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/tehran-taxi/9426
828478      942850      EYE446      Movies & TV Shows    Ip Man Trilogy (Limited Editio  MADMAN      2016-05-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/ip-man-trilogy-l
826692      936347      EYE442      Movies & TV Shows    Yakuza Apocalypse: The Great W  MADMAN      2016-05-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/yakuza-apocalyps
828455      942838      EYE444BR    Movies & TV Shows    Ip Man 2                        MADMAN      2016-05-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/ip-man-2/942838/
826816      936351      EYE442BR    Movies & TV Shows    Yakuza Apocalypse: The Great W  MADMAN      2016-05-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/yakuza-apocalyps
828668      942830      EYE443BR    Movies & TV Shows    Ip Man                          MADMAN      2016-05-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/ip-man/942830/  
828544      942854      EYE446BR    Movies & TV Shows    Ip Man Trilogy (Limited Editio  MADMAN      2016-05-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/ip-man-trilogy-l
828463      942834      EYE444      Movies & TV Shows    Ip Man 2                        MADMAN      2016-05-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/ip-man-2/942834/
828555      942607      MMA9138     Movies & TV Shows    Absent One- The                 MADMAN      2016-05-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/absent-one-the/9
828461      942842      EYE445      Movies & TV Shows    Ip Man 3                        MADMAN      2016-05-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/ip-man-3/942842/
828542      942846      EYE445BR    Movies & TV Shows    Ip Man 3                        MADMAN      2016-05-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/ip-man-3/942846/
828464      942826      EYE443      Movies & TV Shows    Ip Man                          MADMAN      2016-05-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/ip-man/942826/  
826452      936239      BHE7025     Movies & TV Shows    World Cinema: Critics Choice C  BEYOND      2016-04-20   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/world-cinema-cri
826719      936243      BHE7026     Movies & TV Shows    World Cinema: The Romantics Co  BEYOND      2016-04-20   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/world-cinema-the
826626      936162      ACC0433     Movies & TV Shows    Goodnight Mommy                 GRYPHON     2016-04-20   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/goodnight-mommy/
827895      940626      VF1616      Movies & TV Shows    Assassin- The                   GRYPHON     2016-04-20   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/assassin-the/940
827896      940630      VF1606      Movies & TV Shows    Assassin- The                   GRYPHON     2016-04-20   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/assassin-the/940
826633      936158      ACC0432     Movies & TV Shows    Goodnight Mommy                 GRYPHON     2016-04-20   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/goodnight-mommy/
826653      936363      MMA9127     Movies & TV Shows    3 Hearts                        MADMAN      2016-04-06   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/3-hearts/936363/
830963      950745      PAR2191     Movies & TV Shows    Broken Embraces                 PAYLESS     2016-04-06   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/broken-embraces/
826829      936220      DAVID3450   Movies & TV Shows    Tanna                           UMBRELLA    2016-04-06   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/tanna/936220/   
826561      936371      MMA9132     Movies & TV Shows    Phoenix                         MADMAN      2016-04-06   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/phoenix/936371/ 
824968      930190      DF8424      Movies & TV Shows    Crow's Egg- The                 UNISPHE     2016-03-24   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/crows-egg-the/93
824932      930156      MMA9130     Movies & TV Shows    Second Chance- A                MADMAN      2016-03-02   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/second-chance-a/
828272      940662      PAR2209     Movies & TV Shows    Our Lady Of The Assassins       PAYLESS     2016-03-01   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/our-lady-of-the-
828283      940599      PAR2213     Movies & TV Shows    Intimate Strangers              PAYLESS     2016-03-01   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/intimate-strange
823368      888977      EYE438      Movies & TV Shows    SPL 2: A Time for Consequences  MADMAN      2016-02-10   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/spl-2-a-time-for
823370      888965      MMA9122     Movies & TV Shows    Saint Laurent                   MADMAN      2016-02-10   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/saint-laurent/88
823438      889123      MMA9120     Movies & TV Shows    Connection- The                 MADMAN      2016-02-03   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/connection-the/8
825005      930242      DAVID3156   Movies & TV Shows    Discreet Charm Of The Bourgeoi  UMBRELLA    2016-02-03   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/discreet-charm-o
825006      930234      DAVID3439   Movies & TV Shows    Le Cercle Rouge                 UMBRELLA    2016-02-03   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/le-cercle-rouge/
825004      930246      DAVID3438   Movies & TV Shows    Eat Drink Man Woman             UMBRELLA    2016-02-03   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/eat-drink-man-wo
543314      563585      DAVID0488   Movies & TV Shows    Last Metro- The                 UMBRELLA    2016-02-03   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/last-metro-the/5
823392      888922      IFS904WC    Movies & TV Shows    Wild City                       ICON        2016-01-27   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/wild-city/888922
822012      856262      VF1599      Movies & TV Shows    Umrika                          GRYPHON     2016-01-20   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/umrika/856262/  
821970      856259      C-122962-9  Movies & TV Shows    Tangerines                      REEL        2016-01-06   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/tangerines/85625
816096      802323      DAVID3404   Movies & TV Shows    Drunken Master                  UMBRELLA    2015-12-31   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/drunken-master/8
816099      802319      DAVID3405   Movies & TV Shows    Drunken Master                  UMBRELLA    2015-12-31   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/drunken-master/8
817445      805895      PAL153      Movies & TV Shows    Girlhood                        MADMAN      2015-12-09   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/girlhood/805895/
817447      805888      PAL152      Movies & TV Shows    Far From Men                    MADMAN      2015-12-09   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/far-from-men/805
817511      805699      DAVID3391   Movies & TV Shows    Of Horses & Men                 UMBRELLA    2015-12-02   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/of-horses-men/80
820225      839631      VF1589      Movies & TV Shows    Battle of Tiger Mountain- The   GRYPHON     2015-11-25   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/battle-of-tiger-
815916      802165      PAL150      Movies & TV Shows    Mafia Kills Only in Summer- Th  MADMAN      2015-11-18   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/mafia-kills-only
815913      802169      MMA9098     Movies & TV Shows    They Came Back                  MADMAN      2015-11-18   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/they-came-back/8
815826      802089      PAL151      Movies & TV Shows    Eden                            MADMAN      2015-11-18   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/eden/802089/    
807886      725729      EYE436BR    Movies & TV Shows    Parasyte: Part 1                MADMAN      2015-11-18   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/parasyte-part-1/
807867      725725      EYE436      Movies & TV Shows    Parasyte: Part 1                MADMAN      2015-11-18   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/parasyte-part-1/
815884      802072      BHE6400BR   Movies & TV Shows    Bruce Lee Collection            BEYOND      2015-11-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/bruce-lee-collec
816098      802343      DAVID3393   Movies & TV Shows    Police Story 3: Super Cop       UMBRELLA    2015-11-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/police-story-3-s
813512      771694      PF7371      Movies & TV Shows    Nightingale- The                PINNACLE    2015-10-21   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/nightingale-the/
820374      839632      42872SDG    Movies & TV Shows    Female Agents                   20TH CENTU  2015-10-20   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/female-agents/83
813506      771564      MMA9095     Movies & TV Shows    Silent Heart                    MADMAN      2015-10-14   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/silent-heart/771
813307      771492      MMA9096     Movies & TV Shows    Diplomacy                       MADMAN      2015-10-14   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/diplomacy/771492
813507      771556      MMA9093     Movies & TV Shows    Redeemer                        MADMAN      2015-10-14   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/redeemer/771556/
809895      726122      MMA9087     Movies & TV Shows    Noble Family- The               MADMAN      2015-10-14   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/noble-family-the
813396      771673      CF7180      Movies & TV Shows    Love At First Fight             PINNACLE    2015-10-07   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/love-at-first-fi
813435      771715      DAVID3376   Movies & TV Shows    Once Upon A Time In China & Am  UMBRELLA    2015-10-07   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/once-upon-a-time
811182      761574      EYE437      Movies & TV Shows    Haemoo                          MADMAN      2015-09-16   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/haemoo/761574/  
811379      761707      CF7104      Movies & TV Shows    Beloved Sisters                 PINNACLE    2015-09-09   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/beloved-sisters/
812035      761685      KAL3681     Movies & TV Shows    Gemma Bovery                    SHOCK       2015-09-02   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/gemma-bovery/761
812033      761689      KAL3680     Movies & TV Shows    Gemma Bovery                    SHOCK       2015-09-02   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/gemma-bovery/761
812036      761753      DAVID3352   Movies & TV Shows    Jean De Florette                UMBRELLA    2015-09-02   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/jean-de-florette
807868      725741      PAL148      Movies & TV Shows    Leviathan                       MADMAN      2015-08-19   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/leviathan/725741
807067      705074      MMA9081     Movies & TV Shows    Mommy                           MADMAN      2015-08-19   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/mommy/705074/   
808048      725721      EYE435      Movies & TV Shows    Over Your Dead Body             MADMAN      2015-08-19   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/over-your-dead-b
808031      725746      DVD9834     Movies & TV Shows    Samba                           UNISPHE     2015-08-05   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/samba/725746/   
808008      725809      BHE6265     Movies & TV Shows    Kung Fu Essentials Collector's  BEYOND      2015-08-05   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/kung-fu-essentia
808027      725750      AUPBD4378   Movies & TV Shows    Samba                           UNISPHE     2015-08-05   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/samba/725750/   
808007      725813      BHE6266     Movies & TV Shows    Once Upon A Time In China Tril  BEYOND      2015-08-05   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/once-upon-a-time
808009      725817      BHE6267     Movies & TV Shows    Police Story 1 & 2              BEYOND      2015-08-05   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/police-story-1-2
805192      712611      R-122460-9  Movies & TV Shows    Zhong Kui: Snow Girl & The Dar  ROADSHOW    2015-07-29   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/zhong-kui-snow-g
805233      712610      MMA9076     Movies & TV Shows    Nicholas on Holiday             MADMAN      2015-07-08   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/nicholas-on-holi
805315      712462      EYE433BR    Movies & TV Shows    Admiral- The: Roaring Currents  MADMAN      2015-07-08   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/admiral-the-roar
805280      712630      PAL147      Movies & TV Shows    Eastern Boys                    MADMAN      2015-07-08   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/eastern-boys/712
805299      712614      MMA9077     Movies & TV Shows    Mystery of Happiness- The       MADMAN      2015-07-08   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/mystery-of-happi
805313      712458      EYE433      Movies & TV Shows    Admiral- The: Roaring Currents  MADMAN      2015-07-08   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/admiral-the-roar
803492      704832      MMA9067     Movies & TV Shows    Sex- Love & Therapy             MADMAN      2015-06-24   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/sex-love-therapy
803534      704824      EYE434BR    Movies & TV Shows    Metro Manila                    MADMAN      2015-06-24   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/metro-manila/704
803510      704772      HIG017      Movies & TV Shows    2 Autumns 3 Winters             MADMAN      2015-06-24   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/2-autumns-3-wint
803543      704836      MMA9068     Movies & TV Shows    Someone You Love                MADMAN      2015-06-24   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/someone-you-love
803545      704800      HIG028      Movies & TV Shows    Human Capital                   MADMAN      2015-06-24   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/human-capital/70
803493      704816      EYE428BR    Movies & TV Shows    Lupin The Third                 MADMAN      2015-06-24   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/lupin-the-third/
803499      704812      EYE428      Movies & TV Shows    Lupin The Third                 MADMAN      2015-06-24   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/lupin-the-third/
803496      704996      PF1461      Movies & TV Shows    Me- Myself and Mum              PINNACLE    2015-06-17   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/me-myself-and-mu
802274      697687      EYE429      Movies & TV Shows    Monsterz                        MADMAN      2015-05-20   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/monsterz/697687/
802288      697723      EYE424BR    Movies & TV Shows    Rurouni Kenshin: The Legend En  MADMAN      2015-05-20   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/rurouni-kenshin-
802194      697846      MMA5253BR   Movies & TV Shows    009 Re:Cyborg                   MADMAN      2015-05-20   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/009-recyborg/697
802280      697719      EYE424      Movies & TV Shows    Rurouni Kenshin: The Legend En  MADMAN      2015-05-20   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/rurouni-kenshin-
802191      697828      MMA5253     Movies & TV Shows    009 Re:Cyborg                   MADMAN      2015-05-20   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/009-recyborg/697
801934      697738      MMA9063     Movies & TV Shows    Girl Walks Home Alone at Night  MADMAN      2015-05-06   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/girl-walks-home-
802164      697754      PAL146      Movies & TV Shows    Folies Bergere                  MADMAN      2015-05-06   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/folies-bergere/6
802893      700782      RIA169      Movies & TV Shows    Get Well Soon                   PINNACLE    2015-05-06   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/get-well-soon/70
791965      644547      ACC0382     Movies & TV Shows    I Stand Alone                   GRYPHON     2015-04-22   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/i-stand-alone/64
798249      674017      EYE430      Movies & TV Shows    Tokyo Tribe                     MADMAN      2015-04-15   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/tokyo-tribe/6740
798250      673997      EYE431      Movies & TV Shows    Shield of Straw                 MADMAN      2015-04-15   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/shield-of-straw/
798057      677865      PAL145      Movies & TV Shows    Living is Easy with Eyes Close  MADMAN      2015-04-01   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/living-is-easy-w
798134      677857      MMA9053     Movies & TV Shows    Force Majeure                   MADMAN      2015-04-01   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/force-majeure/67
798167      677887      MMA5407BR   Movies & TV Shows    Giovanni's Island               MADMAN      2015-03-11   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/giovannis-island
798152      677883      MMA5407     Movies & TV Shows    Giovanni's Island               MADMAN      2015-03-11   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/giovannis-island
798168      677851      EYE423BR    Movies & TV Shows    Rurouni Kenshin: Kyoto Inferno  MADMAN      2015-03-11   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/rurouni-kenshin-
798242      677623      MMA9047     Movies & TV Shows    Two Days- One Night             MADMAN      2015-03-11   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/two-days-one-nig
798169      677855      EYE427      Movies & TV Shows    Black Butler                    MADMAN      2015-03-11   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/black-butler/677
798170      677847      EYE423      Movies & TV Shows    Rurouni Kenshin: Kyoto Inferno  MADMAN      2015-03-11   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/rurouni-kenshin-
798247      677827      DAVID3268   Movies & TV Shows    Apartment- The                  UMBRELLA    2015-03-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/apartment-the/67
798276      677755      CL3649      Movies & TV Shows    Brotherhood Of Blades           PINNACLE    2015-03-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/brotherhood-of-b
798248      677823      DAVID3267   Movies & TV Shows    Grande Illusion- La             UMBRELLA    2015-03-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/grande-illusion-
797249      666425      VF1522      Movies & TV Shows    Kung Fu Jungle                  GRYPHON     2015-02-18   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/kung-fu-jungle/6
795214      661169      MMA9044     Movies & TV Shows    In Order of Disappearance       MADMAN      2015-02-18   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/in-order-of-disa
797248      666502      VF1551      Movies & TV Shows    Kung Fu Jungle                  GRYPHON     2015-02-18   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/kung-fu-jungle/6
795165      660945      EYE426      Movies & TV Shows    Why Don't You Play in Hell?     MADMAN      2015-02-18   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/why-dont-you-pla
789166      630831      VF1438      Movies & TV Shows    Tour De Force                   PINNACLE    2015-02-18   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/tour-de-force/63
795212      661165      PAL138      Movies & TV Shows    In Bloom                        MADMAN      2015-02-18   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/in-bloom/661165/
795674      660970      HIG008      Movies & TV Shows    Minister- The                   MADMAN      2015-02-18   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/minister-the/660
796809      666338      PF1904      Movies & TV Shows    Siddharth                       PINNACLE    2015-02-18   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/siddharth/666338
796399      666439      C-115058-9  Movies & TV Shows    Anything For Her                REEL        2015-02-11   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/anything-for-her
797336      674051      VEGE269     Movies & TV Shows    Salo                            SHOCK       2015-02-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/salo/674051/    
797332      674055      VEGE270     Movies & TV Shows    Salo                            SHOCK       2015-02-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/salo/674055/    
796390      666415      BHE5919     Movies & TV Shows    Game Of Death                   BEYOND      2015-02-02   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/game-of-death/66
796375      666399      BHE5915     Movies & TV Shows    Jackie Chan: The Classics       BEYOND      2015-02-02   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/jackie-chan-the-
796394      666407      BHE5917     Movies & TV Shows    Fist of Fury                    BEYOND      2015-02-02   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/fist-of-fury/666
796376      666403      BHE5916     Movies & TV Shows    Big Boss- The                   BEYOND      2015-02-02   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/big-boss-the/666
796391      666411      BHE5918     Movies & TV Shows    Way Of The Dragon               BEYOND      2015-02-02   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/way-of-the-drago
790337      638229      MMA9035     Movies & TV Shows    When Animals Dream              MADMAN      2015-01-07   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/when-animals-dre
795287      660883      R-114494-8  Movies & TV Shows    Grandmaster- The                ROADSHOW    2015-01-07   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/grandmaster-the/
795300      660879      R-114494-9  Movies & TV Shows    Grandmaster- The                ROADSHOW    2015-01-07   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/grandmaster-the/
792821      648536      VF1537      Movies & TV Shows    Killers                         GRYPHON     2014-12-17   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/world-cinema/killers/648536/ 
849494      326643      DAVID3601   Movies & TV Shows    Jacki Weaver Collection- The    UMBRELLA    2017-01-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/australian-cinema/jacki-weave
849498      326651      DAVID3603   Movies & TV Shows    Great Bookie Robbery- The       UMBRELLA    2017-01-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/australian-cinema/great-booki
849492      326647      DAVID3602   Movies & TV Shows    True Story Of Eskimo Nell- The  UMBRELLA    2017-01-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/australian-cinema/true-story-
849493      326655      DAVID3604   Movies & TV Shows    Caddie                          UMBRELLA    2017-01-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/australian-cinema/caddie/3266
849496      326659      DAVID3605   Movies & TV Shows    Kangaroo                        UMBRELLA    2017-01-04   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/australian-cinema/kangaroo/32
844288      314749      DF1862      Movies & TV Shows    Spin Out                        UNISPHE     2016-12-14   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/australian-cinema/spin-out/31
843856      314703      DAVID3594   Movies & TV Shows    Girl Asleep                     UMBRELLA    2016-12-07   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/australian-cinema/girl-asleep
842605      310185      DAVID3574   Movies & TV Shows    Girl Asleep                     UMBRELLA    2016-12-07   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/australian-cinema/girl-asleep
842594      310069      DAVID3591   Movies & TV Shows    Alvin Rides Again               UMBRELLA    2016-12-07   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/australian-cinema/alvin-rides
842601      310056      DAVID3590   Movies & TV Shows    Alvin Purple                    UMBRELLA    2016-12-07   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/australian-cinema/alvin-purpl
842625      310319      DEA5664     Movies & TV Shows    Dressmaker- The (Special Editi  UNISPHE     2016-11-23   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/australian-cinema/dressmaker-
842364      310525      DAVID3572   Movies & TV Shows    Felicity                        UMBRELLA    2016-11-02   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/australian-cinema/felicity/31
842360      310529      DAVID3570   Movies & TV Shows    Getting Of Wisdom- The          UMBRELLA    2016-11-02   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/australian-cinema/getting-of-
842296      310536      MMA9175     Movies & TV Shows    Kenny / Kenny's World           MADMAN      2016-11-02   https://www.jbhifi.com.au/movies-tv-shows/movies-tv-shows-on-sale/australian-cinema/kenny-kenny
